category,resolved_by,issue,record_type,record_id,venue_name,operator,what_the_pipeline_produced,source,snippet
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-851e0b233f,state prison properties,Trinity Services Group,2015-08-01 to ? [unknown],"|Lansing State Journal; Lansing, Mich. | 2016-09-09",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-bc7c796325,state prison properties,Aramark Correctional Services,2013-12-01 to 2015-08-01 [ended/lost_bid],"|Lansing State Journal; Lansing, Mich. | 2016-09-09",
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-83d0427cad,the Deece,Aramark,? to 2017-01-01 [ended/lost_bid],|University Wire; Carlsbad | 2016-11-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-8d00ce937c,the Deece,Compass,2017-01-01 to ? [unknown],|University Wire; Carlsbad | 2016-11-30,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-af2aa847be,the department,Aramark,? to ? [unknown],|The Tennessean (1972-); Nashville | 2016-08-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-ddc534c181,the department,TRICOR,? to ? [unknown],|The Tennessean (1972-); Nashville | 2016-08-08,
out_of_scope,"correctly extracted; the venue is not in this spine. A scope decision, not a correction",venue never matched the spine — not mappable,tenure,sp-69033994eb,the university,Aramark,? to ? [unknown],|MENA Report; Camden | 2016-11-09,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@0,,,"|Boston Globe (2008-); Boston, Massachusetts | / 2017-02-01 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1021002,,,|Chicago Tribune (2008-); Chicago | / 2016-12-05 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1046337,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-12-02 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1047279,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-12-02 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1066999,,,"|Boston Globe (2008-); Boston, Massachusetts | / 2016-11-29 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1075555,,,"|St. Lucie News Tribune (2009-); Fort Pierce, Florida | / 2016-11-28 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1076477,,,"|The Stuart News (1938-); Stuart, Florida | / 2016-11-28 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1077401,,,"|Indian River Press Journal (1991-); Vero Beach, Florida | / 2016-11-28 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1078338,,,|Chicago Tribune (2008-); Chicago | / 2016-11-28 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1087147,,,"|The Greenville News (1920-); Greenville, South Carolina | / 2016-11-27 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1088086,,,"|Green Bay Press Gazette (1915-); Green Bay, Wisconsin | / 2016-11-27 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1089033,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-11-23 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1089970,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-11-23 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1090904,,,"|El Paso Times (1921-); El Paso, Texas | / 2016-11-22 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1102968,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-11-18 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1103914,,,"|Des Moines Register (1871-); Des Moines, Iowa | / 2016-11-18 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1116906,,,"|Albuquerque Journal (1926-); Albuquerque, New Mexico | / 2016-11-17 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1124060,,,"|The News-Star (2001-); Monroe, Louisiana | / 2016-11-16 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1125009,,,"|The Knoxville News-Sentinel (1926-); Knoxville, Tennessee | / 2016-11-16 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1125959,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-11-16 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@123993,,,"|Albuquerque Journal (1926-); Albuquerque, New Mexico | / 2017-01-26 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1244013,,,"|Fort Myers News-Press (1931-); Fort Myers, Florida | / 2016-11-14 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1263381,,,|Philadelphia Inquirer (1969-); Philadelphia | / 2016-11-13 / ?,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
corpus,"the source document is defective. Needs a better export or OCR, not a reviewer","article unusable: citation only: export declared a full-text section and supplied none (page scan — text is in an image, needs OCR)",article,articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf@1270824,,,"|The Knoxville News-Sentinel (1926-); Knoxville, Tennessee | / 2016-11-11 / ?",articles/raw/usb-sept-2026/Aramark/ProQuestDocuments-2026-07-29 (1).rtf,
